,user_id,main_page_viewed_at,order_completed_at,time_to_order
36,264532,2020-11-27 23:51:32.603000+00:00,2020-12-04 10:20:42.603000+00:00,6.436921296296297
37,592170,2020-11-29 21:24:25.913000+00:00,2020-12-03 09:47:45.913000+00:00,3.516203703703704
38,774950,2020-11-19 21:00:58.667000+00:00,2020-11-28 15:18:28.667000+00:00,8.762152777777779
39,175076,2020-12-12 22:24:12.736000+00:00,2020-12-17 01:05:02.736000+00:00,4.111689814814815
40,927569,2020-12-02 18:07:55.559000+00:00,2020-12-11 15:08:45.559000+00:00,8.875578703703702
41,725088,2020-11-28 22:45:54.236000+00:00,2020-12-01 17:27:34.236000+00:00,2.778935185185185
42,366414,2020-12-08 19:13:21.804000+00:00,2020-12-18 03:07:31.804000+00:00,9.329282407407408
43,193893,2020-12-06 23:18:32.536000+00:00,2020-12-13 20:00:12.536000+00:00,6.86226851851852
44,138951,2020-12-10 22:04:52.587000+00:00,2020-12-14 05:42:22.587000+00:00,3.317708333333333
45,301109,2020-11-24 20:52:29.449000+00:00,2020-12-01 01:54:59.449000+00:00,6.210069444444445
46,904783,2020-11-27 17:10:51.261000+00:00,2020-12-01 00:48:21.261000+00:00,3.317708333333333
47,520721,2020-12-06 20:23:49.214000+00:00,2020-12-16 00:53:49.214000+00:00,9.1875
48,804694,2020-12-10 17:08:06.884000+00:00,2020-12-16 22:10:36.884000+00:00,6.210069444444445
49,483847,2020-11-21 19:37:52.686000+00:00,2020-11-24 21:48:42.686000+00:00,3.090856481481482
50,928579,2020-12-01 19:25:15.641000+00:00,2020-12-11 16:56:05.641000+00:00,9.896412037037035
51,376191,2020-11-20 21:18:35.358000+00:00,2020-11-26 09:20:15.358000+00:00,5.501157407407407
52,518163,2020-11-18 23:05:59.111000+00:00,2020-11-25 21:50:09.111000+00:00,6.947337962962964
53,846824,2020-12-01 23:10:21.798000+00:00,2020-12-05 02:02:01.798000+00:00,3.119212962962963
54,125050,2020-11-18 22:09:38.539000+00:00,2020-11-22 09:11:18.539000+00:00,3.45949074074074
55,674749,2020-11-18 18:24:57.863000+00:00,2020-11-23 00:29:57.863000+00:00,4.253472222222222
56,933952,2020-11-20 17:25:24.696000+00:00,2020-11-24 16:42:04.696000+00:00,3.9699074074074066
57,477722,2020-12-04 22:36:07.659000+00:00,2020-12-10 08:35:17.659000+00:00,5.416087962962962
58,329920,2020-11-19 16:58:47.803000+00:00,2020-11-24 17:26:17.803000+00:00,5.019097222222221
59,549723,2020-12-06 21:31:38.125000+00:00,2020-12-16 05:25:48.125000+00:00,9.329282407407408
60,853035,2020-11-25 20:55:33.073000+00:00,2020-12-05 10:16:23.073000+00:00,9.55613425925926
61,237955,2020-11-19 21:02:36.259000+00:00,2020-11-25 00:54:16.259000+00:00,5.16087962962963
62,783559,2020-11-26 20:14:22.373000+00:00,2020-12-02 23:55:12.373000+00:00,6.153356481481482
63,948393,2020-11-27 23:56:43.639000+00:00,2020-12-04 11:47:33.639000+00:00,6.493634259259258
64,226126,2020-11-23 22:02:16.914000+00:00,2020-11-30 13:17:16.914000+00:00,6.635416666666666
65,649363,2020-11-19 21:28:58.803000+00:00,2020-11-24 02:12:18.803000+00:00,4.1967592592592595
66,191771,2020-12-08 20:09:07.575000+00:00,2020-12-15 01:52:27.575000+00:00,6.238425925925926
67,770782,2020-11-20 20:38:37.128000+00:00,2020-11-30 05:13:37.128000+00:00,9.35763888888889
68,473640,2020-11-20 21:06:05.531000+00:00,2020-11-24 02:00:15.531000+00:00,3.2042824074074066
69,501176,2020-11-27 19:22:38.258000+00:00,2020-12-05 17:15:08.258000+00:00,7.911458333333333
70,732159,2020-11-21 22:17:37.043000+00:00,2020-11-26 07:46:47.043000+00:00,4.39525462962963
71,912196,2020-12-01 23:43:30.701000+00:00,2020-12-10 14:36:50.701000+00:00,8.62037037037037
72,819754,2020-12-09 21:11:48.923000+00:00,2020-12-12 20:39:18.923000+00:00,2.977430555555556
73,451603,2020-11-24 19:13:24.866000+00:00,2020-12-03 12:50:04.866000+00:00,8.733796296296298
74,131364,2020-11-18 20:25:20.746000+00:00,2020-11-25 19:50:20.746000+00:00,6.975694444444445
75,484139,2020-11-19 21:51:04.969000+00:00,2020-11-24 00:31:54.969000+00:00,4.111689814814815
76,372240,2020-11-27 21:07:27.564000+00:00,2020-12-06 18:08:17.564000+00:00,8.875578703703702
77,667114,2020-12-12 21:55:02.220000+00:00,2020-12-22 17:23:22.220000+00:00,9.811342592592592
78,704020,2020-12-04 20:42:05.409000+00:00,2020-12-13 04:47:05.409000+00:00,8.336805555555555
79,817783,2020-12-05 21:47:51.667000+00:00,2020-12-11 13:54:31.667000+00:00,5.671296296296297
80,245443,2020-12-10 18:33:57.703000+00:00,2020-12-15 00:38:57.703000+00:00,4.253472222222222
81,469016,2020-11-24 18:49:11.573000+00:00,2020-12-03 07:40:01.573000+00:00,8.535300925925924
82,982201,2020-12-08 21:31:30.054000+00:00,2020-12-18 06:06:30.054000+00:00,9.35763888888889
83,942877,2020-12-13 16:44:13.614000+00:00,2020-12-21 23:27:33.614000+00:00,8.280092592592592
84,927914,2020-11-17 21:00:24.917000+00:00,2020-11-22 16:01:14.917000+00:00,4.79224537037037
85,672258,2020-11-18 15:19:37.122000+00:00,2020-11-25 17:27:57.122000+00:00,7.08912037037037
86,866688,2020-12-07 20:48:45.057000+00:00,2020-12-11 07:09:35.057000+00:00,3.43113425925926
87,326399,2020-11-26 21:10:05.505000+00:00,2020-12-01 22:18:25.505000+00:00,5.047453703703704
88,614180,2020-12-12 16:48:14.551000+00:00,2020-12-18 02:47:24.551000+00:00,5.416087962962962
89,744755,2020-11-28 22:52:25.363000+00:00,2020-12-05 01:11:35.363000+00:00,6.096643518518518
90,330982,2020-11-21 16:04:34.858000+00:00,2020-11-27 17:42:54.858000+00:00,6.068287037037036
91,648435,2020-11-30 15:52:23.417000+00:00,2020-12-09 04:43:13.417000+00:00,8.535300925925924
92,308585,2020-11-20 20:23:35.253000+00:00,2020-11-30 13:08:35.253000+00:00,9.697916666666668
93,473396,2020-12-01 23:36:17.154000+00:00,2020-12-10 08:22:07.154000+00:00,8.365162037037036
94,139290,2020-11-28 20:03:58.693000+00:00,2020-12-08 02:36:28.693000+00:00,9.272569444444445
95,593833,2020-12-04 19:49:56.199000+00:00,2020-12-10 20:06:36.199000+00:00,6.011574074074074
96,358575,2020-11-27 22:06:20.640000+00:00,2020-12-01 00:17:10.640000+00:00,3.090856481481482
97,689273,2020-11-28 21:20:43.987000+00:00,2020-12-06 23:59:03.987000+00:00,8.109953703703702
98,908486,2020-11-26 19:14:48.629000+00:00,2020-11-30 13:04:48.629000+00:00,3.7430555555555554
99,775599,2020-11-19 23:23:24.824000+00:00,2020-11-26 19:24:14.824000+00:00,6.833912037037036
100,952821,2020-12-12 19:58:54.314000+00:00,2020-12-16 11:05:34.314000+00:00,3.6296296296296293
101,481508,2020-11-20 17:35:04.433000+00:00,2020-11-24 14:49:14.433000+00:00,3.8848379629629624
102,567310,2020-11-18 23:46:17.710000+00:00,2020-11-22 08:04:37.710000+00:00,3.346064814814815
103,256017,2020-12-03 19:06:44.333000+00:00,2020-12-11 12:13:24.333000+00:00,7.712962962962963
104,346817,2020-11-21 19:40:18.373000+00:00,2020-11-25 20:59:28.373000+00:00,4.054976851851851
105,882475,2020-11-19 20:14:15.068000+00:00,2020-11-28 10:26:45.068000+00:00,8.59201388888889
106,365516,2020-11-17 17:12:52.669000+00:00,2020-11-23 01:09:32.669000+00:00,5.331018518518517
107,852337,2020-12-05 18:51:38.865000+00:00,2020-12-11 06:53:18.865000+00:00,5.501157407407407
108,642892,2020-12-12 19:12:09.482000+00:00,2020-12-17 04:00:29.482000+00:00,4.366898148148149
109,773730,2020-11-21 21:44:28.348000+00:00,2020-12-01 17:53:38.348000+00:00,9.839699074074076
110,951858,2020-12-05 22:23:06.135000+00:00,2020-12-11 04:17:16.135000+00:00,5.245949074074074
111,460655,2020-11-28 20:40:09.332000+00:00,2020-12-07 13:35:59.332000+00:00,8.705439814814813
112,547320,2020-12-04 20:40:59.876000+00:00,2020-12-14 13:25:59.876000+00:00,9.697916666666668
113,146019,2020-11-20 18:34:54.863000+00:00,2020-11-27 07:06:34.863000+00:00,6.521990740740742
114,623959,2020-11-26 17:22:07.781000+00:00,2020-11-30 14:36:17.781000+00:00,3.8848379629629624
115,711941,2020-12-14 19:12:04.809000+00:00,2020-12-20 16:04:34.809000+00:00,5.869791666666666
116,487629,2020-11-17 22:12:10.315000+00:00,2020-11-25 15:18:50.315000+00:00,7.712962962962963
117,601979,2020-12-04 15:11:10.469000+00:00,2020-12-12 11:42:00.469000+00:00,7.85474537037037
118,644883,2020-11-29 21:00:41.998000+00:00,2020-12-05 12:26:31.998000+00:00,5.642939814814814
119,655705,2020-12-14 20:10:49.718000+00:00,2020-12-18 07:12:29.718000+00:00,3.45949074074074
120,432033,2020-11-27 20:55:03.930000+00:00,2020-12-07 21:09:13.930000+00:00,10.009837962962965
121,678271,2020-11-22 20:58:27.895000+00:00,2020-12-01 20:01:47.895000+00:00,8.960648148148147
122,548420,2020-11-17 23:27:51.239000+00:00,2020-11-23 15:34:31.239000+00:00,5.671296296296297
123,376320,2020-11-24 18:42:49.925000+00:00,2020-11-27 22:56:09.925000+00:00,3.1759259259259265
124,291765,2020-12-06 22:01:15.209000+00:00,2020-12-13 08:30:25.209000+00:00,6.436921296296297
125,209450,2020-11-22 18:44:00.772000+00:00,2020-11-27 13:04:00.772000+00:00,4.763888888888888
126,947355,2020-12-07 17:52:15.290000+00:00,2020-12-11 01:29:45.290000+00:00,3.317708333333333
127,557423,2020-11-30 16:39:05.753000+00:00,2020-12-03 15:25:45.753000+00:00,2.949074074074074
128,534881,2020-12-03 18:34:39.953000+00:00,2020-12-08 23:07:09.953000+00:00,5.189236111111112
129,821624,2020-11-27 23:24:11.602000+00:00,2020-11-30 18:05:51.602000+00:00,2.778935185185185
130,138956,2020-11-17 22:16:34.701000+00:00,2020-11-23 23:14:04.701000+00:00,6.039930555555555
131,783915,2020-11-29 19:45:50.284000+00:00,2020-12-07 06:45:00.284000+00:00,7.45775462962963
132,629726,2020-12-06 19:41:03.524000+00:00,2020-12-11 05:51:03.524000+00:00,4.423611111111111
133,162576,2020-12-12 17:34:37.565000+00:00,2020-12-17 03:44:37.565000+00:00,4.423611111111111
134,417570,2020-11-20 19:49:20.607000+00:00,2020-11-29 21:36:00.607000+00:00,9.074074074074076
135,265659,2020-11-26 17:28:03.520000+00:00,2020-12-01 12:28:53.520000+00:00,4.79224537037037
136,533895,2020-11-18 18:16:10.908000+00:00,2020-11-25 14:17:00.908000+00:00,6.833912037037036
137,784723,2020-11-25 12:32:29.043000+00:00,2020-12-02 13:59:59.043000+00:00,7.060763888888889
138,911241,2020-12-04 17:28:07.696000+00:00,2020-12-09 14:31:27.696000+00:00,4.877314814814816
139,948056,2020-12-01 13:21:39.047000+00:00,2020-12-10 15:49:09.047000+00:00,9.102430555555555
140,323634,2020-11-23 15:37:40.369000+00:00,2020-11-30 19:07:40.369000+00:00,7.145833333333333
141,141990,2020-11-22 19:02:33.568000+00:00,2020-11-30 14:11:43.568000+00:00,7.798032407407408
142,764772,2020-11-19 17:42:15.066000+00:00,2020-11-23 04:43:55.066000+00:00,3.45949074074074
143,900418,2020-12-01 16:51:46.652000+00:00,2020-12-06 20:43:26.652000+00:00,5.16087962962963
144,571831,2020-11-30 21:08:04.060000+00:00,2020-12-05 01:10:34.060000+00:00,4.168402777777778
145,366752,2020-11-17 21:12:24.698000+00:00,2020-11-21 06:11:34.698000+00:00,3.374421296296296
146,483242,2020-11-28 17:06:58.420000+00:00,2020-12-03 16:12:48.420000+00:00,4.9623842592592595
147,903569,2020-12-08 18:11:31.697000+00:00,2020-12-11 13:34:01.697000+00:00,2.807291666666667
148,884092,2020-11-22 14:52:26.613000+00:00,2020-12-02 13:44:56.613000+00:00,9.953125
149,472447,2020-12-15 16:46:59.910000+00:00,2020-12-20 23:21:59.910000+00:00,5.274305555555555
150,457924,2020-11-26 17:42:56.262000+00:00,2020-12-01 08:38:46.262000+00:00,4.622106481481482
151,726858,2020-11-17 17:21:51.568000+00:00,2020-11-24 09:17:41.568000+00:00,6.663773148148147
152,165775,2020-12-14 13:32:04.856000+00:00,2020-12-19 14:40:24.856000+00:00,5.047453703703704
153,964472,2020-11-24 15:08:26.101000+00:00,2020-12-04 01:45:56.101000+00:00,9.442708333333332
154,311412,2020-12-14 20:43:05.425000+00:00,2020-12-21 14:41:25.425000+00:00,6.748842592592592
155,207079,2020-11-23 15:26:54.047000+00:00,2020-11-27 03:50:14.047000+00:00,3.516203703703704
156,358252,2020-11-23 15:37:46.418000+00:00,2020-11-26 10:19:26.418000+00:00,2.778935185185185
157,926439,2020-11-24 20:09:29.054000+00:00,2020-12-01 02:33:39.054000+00:00,6.266782407407408
158,778668,2020-12-08 17:07:01.071000+00:00,2020-12-16 08:52:01.071000+00:00,7.65625
159,878485,2020-12-09 22:37:23.181000+00:00,2020-12-18 11:28:13.181000+00:00,8.535300925925924
160,347767,2020-11-19 16:47:36.527000+00:00,2020-11-23 16:45:06.527000+00:00,3.9982638888888893
161,735067,2020-12-03 23:53:52.728000+00:00,2020-12-11 04:04:42.728000+00:00,7.174189814814813
162,436298,2020-12-12 23:17:49.459000+00:00,2020-12-18 02:28:39.459000+00:00,5.132523148148149
163,518052,2020-11-20 16:32:58.023000+00:00,2020-11-29 21:43:48.023000+00:00,9.215856481481481
164,356534,2020-12-04 19:33:34.276000+00:00,2020-12-12 07:13:34.276000+00:00,7.486111111111111
165,886914,2020-12-02 19:05:19.714000+00:00,2020-12-10 04:42:49.714000+00:00,7.401041666666667
166,328757,2020-12-06 22:16:07.282000+00:00,2020-12-14 03:48:37.282000+00:00,7.230902777777779
167,296074,2020-11-30 18:35:38.682000+00:00,2020-12-07 10:31:28.682000+00:00,6.663773148148147
168,340271,2020-12-06 18:59:19.606000+00:00,2020-12-13 05:28:29.606000+00:00,6.436921296296297
169,514509,2020-12-12 22:18:26.596000+00:00,2020-12-16 18:51:46.596000+00:00,3.8564814814814814
170,652526,2020-11-28 18:50:41.376000+00:00,2020-12-04 03:28:11.376000+00:00,5.359375
171,325932,2020-11-25 18:24:59.320000+00:00,2020-12-02 11:42:29.320000+00:00,6.720486111111112
172,822096,2020-12-09 14:53:40.270000+00:00,2020-12-15 21:58:40.270000+00:00,6.295138888888888
173,327861,2020-11-25 15:29:56.973000+00:00,2020-11-30 13:14:06.973000+00:00,4.905671296296296
174,208005,2020-11-26 22:32:02.968000+00:00,2020-11-30 17:02:52.968000+00:00,3.7714120370370376
175,473194,2020-12-09 17:59:02.468000+00:00,2020-12-13 13:10:42.468000+00:00,3.7997685185185186
176,755034,2020-12-01 18:24:51.029000+00:00,2020-12-07 21:24:51.029000+00:00,6.125
177,532449,2020-11-26 17:32:16.421000+00:00,2020-12-05 04:20:36.421000+00:00,8.450231481481481
178,198836,2020-11-22 16:26:31.367000+00:00,2020-11-26 06:52:21.367000+00:00,3.601273148148149
179,730035,2020-11-17 21:40:30.609000+00:00,2020-11-26 15:17:10.609000+00:00,8.733796296296298
180,378499,2020-11-23 22:05:48.219000+00:00,2020-11-28 13:42:28.219000+00:00,4.650462962962962
181,217641,2020-11-26 20:41:33.760000+00:00,2020-12-05 03:24:53.760000+00:00,8.280092592592592
182,646123,2020-11-26 16:19:44.155000+00:00,2020-12-01 20:52:14.155000+00:00,5.189236111111112
183,856467,2020-11-17 19:25:25.797000+00:00,2020-11-27 14:12:55.797000+00:00,9.78298611111111
184,974640,2020-12-14 12:31:26.629000+00:00,2020-12-20 05:18:56.629000+00:00,5.699652777777779
185,680756,2020-11-23 14:27:28.824000+00:00,2020-11-28 21:02:28.824000+00:00,5.274305555555555
186,130300,2020-12-11 17:02:31.904000+00:00,2020-12-14 13:46:41.904000+00:00,2.8640046296296298
187,752205,2020-11-22 21:52:30.261000+00:00,2020-11-28 00:22:30.261000+00:00,5.104166666666666
188,949827,2020-12-05 19:42:08.439000+00:00,2020-12-11 06:22:08.439000+00:00,5.444444444444445
189,584799,2020-11-19 17:08:10.242000+00:00,2020-11-29 03:45:40.242000+00:00,9.442708333333332
190,599419,2020-12-08 21:30:45.889000+00:00,2020-12-18 23:06:35.889000+00:00,10.066550925925924
191,984065,2020-11-20 19:18:01.541000+00:00,2020-11-26 02:33:51.541000+00:00,5.302662037037038
192,579459,2020-11-17 21:45:11.355000+00:00,2020-11-25 06:41:51.355000+00:00,7.372685185185187
193,682254,2020-11-25 17:08:20.266000+00:00,2020-12-01 21:30:00.266000+00:00,6.181712962962964
194,954489,2020-11-30 19:21:55.948000+00:00,2020-12-04 07:04:25.948000+00:00,3.4878472222222223
195,191885,2020-11-18 13:14:34.129000+00:00,2020-11-22 15:55:24.129000+00:00,4.111689814814815
196,674140,2020-12-02 19:43:52.210000+00:00,2020-12-05 14:25:32.210000+00:00,2.778935185185185
197,605129,2020-11-30 13:39:10.459000+00:00,2020-12-05 13:25:50.459000+00:00,4.9907407407407405
198,303910,2020-11-27 16:57:33.488000+00:00,2020-12-06 22:08:23.488000+00:00,9.215856481481481
199,354874,2020-11-20 20:02:05.024000+00:00,2020-11-30 00:32:05.024000+00:00,9.1875
200,853720,2020-11-26 20:43:16.678000+00:00,2020-12-06 15:30:46.678000+00:00,9.78298611111111
201,305058,2020-12-07 22:52:27.847000+00:00,2020-12-12 09:43:17.847000+00:00,4.4519675925925934
202,577344,2020-11-27 19:13:15.237000+00:00,2020-12-03 14:03:15.237000+00:00,5.784722222222221
203,848262,2020-12-01 21:25:03.579000+00:00,2020-12-09 23:22:33.579000+00:00,8.081597222222221
204,792086,2020-12-05 19:16:01.937000+00:00,2020-12-08 16:41:01.937000+00:00,2.8923611111111107
205,238256,2020-11-28 16:38:10.288000+00:00,2020-12-07 02:45:40.288000+00:00,8.421875
206,210450,2020-11-26 19:19:56.080000+00:00,2020-12-05 01:22:26.080000+00:00,8.25173611111111
207,606720,2020-11-25 17:52:02.074000+00:00,2020-11-29 19:52:02.074000+00:00,4.083333333333334
208,839488,2020-12-08 20:14:05.398000+00:00,2020-12-18 23:11:35.398000+00:00,10.12326388888889
209,396824,2020-11-27 21:12:42.492000+00:00,2020-12-05 15:00:12.492000+00:00,7.7413194444444455
210,657760,2020-12-08 17:58:49.886000+00:00,2020-12-15 15:21:19.886000+00:00,6.890625
211,332575,2020-12-14 22:02:59.169000+00:00,2020-12-20 14:09:39.169000+00:00,5.671296296296297
212,275107,2020-11-26 19:02:09.394000+00:00,2020-12-04 12:49:39.394000+00:00,7.7413194444444455
213,542728,2020-12-07 19:26:44.420000+00:00,2020-12-17 06:45:04.420000+00:00,9.471064814814815
214,385538,2020-12-14 23:15:50.364000+00:00,2020-12-23 04:37:30.364000+00:00,8.22337962962963
215,741674,2020-11-18 19:08:46.162000+00:00,2020-11-23 14:09:36.162000+00:00,4.79224537037037
216,510659,2020-11-18 19:48:17.227000+00:00,2020-11-23 16:10:47.227000+00:00,4.848958333333334
217,412170,2020-12-06 13:22:33.136000+00:00,2020-12-13 15:30:53.136000+00:00,7.08912037037037
218,308790,2020-12-03 15:29:38.539000+00:00,2020-12-08 23:26:18.539000+00:00,5.331018518518517
219,319220,2020-12-08 20:47:58.471000+00:00,2020-12-11 21:37:08.471000+00:00,3.034143518518518
220,921037,2020-11-30 14:53:18.396000+00:00,2020-12-09 19:23:18.396000+00:00,9.1875
221,818706,2020-12-12 14:58:19.161000+00:00,2020-12-20 11:29:09.161000+00:00,7.85474537037037
222,549029,2020-11-17 21:00:05.183000+00:00,2020-11-24 00:00:05.183000+00:00,6.125
223,945200,2020-12-06 20:08:29.516000+00:00,2020-12-10 08:31:49.516000+00:00,3.516203703703704
224,457368,2020-11-26 17:55:58.159000+00:00,2020-12-03 18:42:38.159000+00:00,7.032407407407408
225,359147,2020-12-08 19:38:40.988000+00:00,2020-12-15 17:01:10.988000+00:00,6.890625
226,406483,2020-12-03 12:18:09.706000+00:00,2020-12-06 15:09:49.706000+00:00,3.119212962962963
227,490242,2020-12-03 17:27:28.744000+00:00,2020-12-12 15:09:08.744000+00:00,8.903935185185187
228,112954,2020-12-11 16:30:40.129000+00:00,2020-12-15 05:34:50.129000+00:00,3.544560185185185
229,167534,2020-12-06 19:27:17.486000+00:00,2020-12-10 06:28:57.486000+00:00,3.45949074074074
230,732689,2020-11-21 20:52:31.393000+00:00,2020-12-01 15:40:01.393000+00:00,9.78298611111111
231,128227,2020-12-14 15:48:52.821000+00:00,2020-12-23 06:42:12.821000+00:00,8.62037037037037
232,577508,2020-11-23 16:16:18.468000+00:00,2020-12-02 13:17:08.468000+00:00,8.875578703703702
233,855470,2020-12-06 11:44:22.509000+00:00,2020-12-13 01:37:42.509000+00:00,6.578703703703703
234,919424,2020-11-19 16:00:11.408000+00:00,2020-11-24 22:35:11.408000+00:00,5.274305555555555
235,932673,2020-12-14 17:53:28.775000+00:00,2020-12-24 16:45:58.775000+00:00,9.953125
236,958380,2020-12-05 21:04:01.815000+00:00,2020-12-11 17:15:41.815000+00:00,5.841435185185186
237,813441,2020-11-22 18:51:09.586000+00:00,2020-12-01 12:27:49.586000+00:00,8.733796296296298
238,983116,2020-11-21 19:05:26.166000+00:00,2020-11-29 18:19:36.166000+00:00,7.968171296296298
239,733132,2020-12-08 17:33:32.548000+00:00,2020-12-18 14:23:32.548000+00:00,9.868055555555557
240,315935,2020-11-23 21:29:22.677000+00:00,2020-11-30 18:11:02.677000+00:00,6.86226851851852
241,742049,2020-12-05 18:24:38.868000+00:00,2020-12-13 04:02:08.868000+00:00,7.401041666666667
242,948708,2020-11-24 18:24:45.093000+00:00,2020-11-29 16:49:45.093000+00:00,4.934027777777779
243,518347,2020-11-27 17:39:23.985000+00:00,2020-12-03 00:55:13.985000+00:00,5.302662037037038
244,457429,2020-11-23 17:10:58.211000+00:00,2020-12-02 23:02:38.211000+00:00,9.244212962962964
245,832653,2020-12-10 17:14:12.976000+00:00,2020-12-18 19:52:32.976000+00:00,8.109953703703702
246,613016,2020-11-26 17:32:24.670000+00:00,2020-12-06 15:44:04.670000+00:00,9.924768518518519
247,283369,2020-11-21 21:27:30.144000+00:00,2020-11-28 05:54:10.144000+00:00,6.351851851851853
248,184427,2020-12-08 19:40:27.427000+00:00,2020-12-13 18:46:17.427000+00:00,4.9623842592592595
249,465880,2020-11-26 20:47:38.489000+00:00,2020-12-02 04:44:18.489000+00:00,5.331018518518517
250,467736,2020-12-12 17:58:37.314000+00:00,2020-12-16 22:41:57.314000+00:00,4.1967592592592595
251,317058,2020-12-02 20:11:07.429000+00:00,2020-12-12 07:29:27.429000+00:00,9.471064814814815
252,371788,2020-12-14 15:37:15.167000+00:00,2020-12-19 16:04:45.167000+00:00,5.019097222222221
253,409967,2020-11-19 19:12:44.999000+00:00,2020-11-28 00:34:24.999000+00:00,8.22337962962963
254,982307,2020-12-02 23:20:48.742000+00:00,2020-12-08 20:54:08.742000+00:00,5.898148148148148
255,148806,2020-11-22 20:51:06.927000+00:00,2020-12-02 17:00:16.927000+00:00,9.839699074074076
256,903884,2020-11-27 15:00:12.736000+00:00,2020-12-03 20:43:32.736000+00:00,6.238425925925926
257,496968,2020-12-09 19:29:44.875000+00:00,2020-12-15 23:10:34.875000+00:00,6.153356481481482
258,414338,2020-11-25 18:18:28.142000+00:00,2020-12-05 13:46:48.142000+00:00,9.811342592592592
259,324369,2020-12-10 15:54:22.656000+00:00,2020-12-16 20:16:02.656000+00:00,6.181712962962964
260,877291,2020-11-25 21:14:51.599000+00:00,2020-12-01 17:26:31.599000+00:00,5.841435185185186
261,510375,2020-11-20 17:06:16.436000+00:00,2020-11-28 04:46:16.436000+00:00,7.486111111111111
262,475071,2020-11-27 20:12:09.053000+00:00,2020-12-05 11:16:19.053000+00:00,7.627893518518519
263,981619,2020-11-23 22:12:52.967000+00:00,2020-12-03 08:50:22.967000+00:00,9.442708333333332
264,667874,2020-12-14 11:22:53.148000+00:00,2020-12-23 09:45:23.148000+00:00,8.932291666666668
